Date,12ema,20sd,26ema,Change,Close,FT 100 components,FT 27 components,FT 3 components,FT 6 components,FT 81 components,FT 9 components,High,Low,MACD,Open,PercentageChange,TurnoverRatio,Volatility,Volume,ema,lower_band,ma21,ma7,momentum,upper_band
2015-03-02,128.06175765385734,4.8732939256800885,124.00538140936592,0.61,129.09,124.1133494385317,68.99703187277507,293.904570234646,248.33600889010276,104.59205179902564,182.86941061383695,130.28,128.3,4.0563762444914175,129.25,0.47,0.82,1.54,47911463,129.07945655250703,115.45531691054458,125.20190476190476,130.19571428571427,128.09,134.94849261326493
2015-03-03,128.26302570711007,4.651030333136158,124.40276056422772,0.28,129.37,125.32745045668558,69.02197839279316,293.81878637067814,247.89512622252465,104.49284202370507,182.1564176716103,129.52,128.09,3.860265142882355,128.96,0.22,0.64,1.11,37341916,129.27315218416902,116.48127266706102,125.78333333333333,130.17857142857142,128.37,135.08539399960566
2015-03-04,128.30563713678544,4.319324356492909,124.70922274465529,-0.83,128.54,126.52240988645376,69.0628488517688,293.7328976845897,247.45453375801057,104.44347992324113,181.44498671570238,129.56,128.32,3.596414392130143,129.1,-0.64,0.52,0.96,30327290,128.78438406138966,117.61658938225227,126.25523809523808,129.54142857142855,127.53999999999999,134.8938868082239
2015-03-05,128.00938526958768,3.987461235813826,124.83298402282897,-2.16,126.38,127.69465510587877,69.11947908262906,293.64690440191026,247.01423458045872,104.44401310183973,180.73512622221654,128.75,125.76,3.176401246758715,128.58,-1.68,0.96,2.33,55911547,127.18146135379656,118.65222038551521,126.62714285714286,128.71428571428572,125.38,134.60206532877052
2015-03-06,127.79255676657421,3.630683965107001,124.96387409521199,0.22,126.6,128.84072614948298,69.19170247877035,293.56080674824244,246.574231769826,104.4943587579947,180.0268446374207,129.37,126.26,2.828682671362216,128.4,0.17,1.24,2.46,72129896,126.79382045126552,119.70101302216692,126.96238095238093,128.41,125.6,134.22374888259492
2015-03-09,127.68447111017818,3.051255608978978,125.12136490297407,0.49,127.09,129.95728670354788,69.27935003695998,293.47460494926185,246.1345284021009,104.59430487035316,179.32015037760706,129.57,125.06,2.5631062072041146,127.96,0.39,1.52,3.56,88277136,126.99127348375517,121.2003459248992,127.30285714285715,127.93571428571428,126.09,133.40536836081512
2015-03-10,127.20224478553538,2.528062291404131,125.07904157682783,-2.54,124.55,131.04113454249455,69.38225040070157,293.3882992307158,245.6951275492757,104.74351167933419,178.61505182895266,127.22,123.8,2.123203208707551,126.41,-2.0,1.17,2.69,68119299,125.36375782791839,122.51435160766792,127.57047619047619,127.3742857142857,123.55,132.62660077328445
2015-03-11,126.43882251083764,2.501173409202904,124.86874220076652,-2.31,122.24,132.08921137515918,69.50022990405388,293.3018898184232,245.2560322793193,104.94151345907204,177.91155734738058,124.77,122.11,1.5700803100711198,124.75,-1.85,1.17,2.14,68140747,123.28125260930612,122.68908175302276,127.69142857142857,126.39571428571428,121.24,132.69377538983437
2015-03-12,126.13284981686262,2.530850231955255,124.837724259969,2.21,124.45,133.09861207213646,69.63311261589128,293.2153769382738,244.8172456561499,105.18772057363559,177.20967525842198,124.9,121.63,1.2951255568936233,122.31,1.81,0.83,2.68,48061226,124.06041753643537,122.74544239323234,127.80714285714285,125.69285714285715,123.45,132.86884332105336
2015-03-13,125.7339498450376,2.6987677503395373,124.74159653700833,-0.91,123.54,134.0665932478182,69.78072038459545,293.12876081622704,244.3787707396079,105.48142181086388,176.50941385707836,125.39,122.58,0.9923533080292657,124.4,-0.73,0.89,2.26,51551864,123.71347251214513,122.34579783265427,127.74333333333334,124.97857142857141,122.54,133.14086883401242
2015-03-16,125.61334217657027,2.770174372577232,124.75703383056327,1.41,124.95,134.99058117328704,69.94287288316686,293.04204167831216,243.94061058542846,105.82178698657238,175.81078140768443,124.95,122.87,0.8563083460069976,123.88,1.14,0.61,1.68,35419236,124.53782417071504,122.13346077865506,127.67380952380952,124.77428571428572,123.95,133.21415826896398
2015-03-17,125.83282799555946,2.7739054743807694,124.92614243570672,2.09,127.04,135.86817899881243,70.11938765474466,292.95521975062667,243.5027682452142,106.20786981131113,175.11378614377196,127.32,125.65,0.9066855598527326,125.9,1.67,0.87,1.34,50809550,126.20594139023835,122.12409381314323,127.67190476190477,124.83714285714287,126.04,133.21971571066632
2015-03-18,126.24316215008876,2.770132573639118,125.19087262565438,1.46,128.5,136.69717326734278,70.31008015852436,292.86829525933643,243.06524676640868,106.6386110113071,174.41843626793397,129.16,126.37,1.0522895244343857,127.0,1.15,1.12,2.2,64987351,127.73531379674613,122.16354437653128,127.70380952380951,125.03857142857143,127.5,133.24407467108776
2015-03-19,126.43498335776742,2.763914986840955,125.36117835708738,-1.01,127.49,137.4755397030732,70.51476381606103,292.78126843067474,242.6280491922687,107.11284169469596,173.72473995168954,129.24,127.4,1.0738050006800393,128.75,-0.79,0.78,1.43,45582287,127.57177126558203,122.11788431203237,127.64571428571428,125.45857142857143,126.49,133.17354425939618
2015-03-20,126.37575514888012,2.7474567669143846,125.41220218248831,-1.44,126.05,138.20144826188863,70.73325005794734,292.69413949094144,242.19117856183775,107.62928695364269,173.0327053353495,128.4,125.16,0.9635529663918021,128.25,-1.13,1.11,2.54,64530868,126.55725708852735,122.0365150375998,127.53142857142856,126.00285714285714,125.05,133.02634210525733
2015-03-23,126.50410051059087,2.4149717230035765,125.54537239119288,1.16,127.21,138.87326743322262,70.96534837085382,292.60690866650253,241.75463790991853,108.18656969246507,172.34234052788202,127.85,126.52,0.9587281193979891,127.12,0.92,0.63,1.06,36732439,126.99241902950911,122.59291369685,127.42285714285715,126.39714285714285,126.21,132.25280058886432
2015-03-24,126.53270043203844,2.1058015105548997,125.6301596214749,-0.52,126.69,139.4895677856358,71.21086634492144,292.5195761837894,241.31843026704655,108.7832146714262,171.65365360678,128.04,126.56,0.9025408105635364,127.23,-0.41,0.56,1.16,32630243,126.7908063431697,122.91077793127117,127.12238095238096,126.84714285714287,125.69,131.33398397349077
2015-03-25,126.04766959634021,2.195005994899743,125.46348113099528,-3.31,123.38,140.04912475116856,71.46960972149296,292.4321422692983,240.882558659463,109.41765275541904,170.96665261792816,126.82,123.38,0.584188465344937,126.54,-2.61,0.88,2.72,51018821,124.51693544772324,122.31379753401005,126.70380952380954,126.62285714285714,122.38,131.09382151360902
2015-03-26,125.76956658151865,2.0612193636329508,125.3728528990697,0.86,124.24,140.55092064628684,71.74138244117238,292.34460714958925,240.4470261090878,110.08822535637319,170.28134557547057,124.88,122.6,0.3967136824489472,122.76,0.7,0.81,1.85,47331485,124.33231181590774,122.3675612727341,126.49,126.22285714285714,123.24,130.6124387272659
2015-03-27,125.38194095359269,2.1006712590742627,125.21560453617565,-0.99,123.25,140.99414592996965,72.02598669220082,292.25697105128603,240.0118356334931,110.79318905782532,169.5977404616803,124.7,122.91,0.16633641741704253,124.57,-0.8,0.67,1.44,39008160,123.61077060530259,121.9477051008991,126.14904761904762,125.47285714285714,122.25,130.35039013719614
2015-03-30,125.53395003765536,1.9766965402877048,125.30111531127376,3.12,126.37,141.37819970220718,72.32322295913576,292.1692342010749,239.57699024587637,111.53072040975663,168.9158452268276,126.4,124.0,0.23283472638159708,124.05,2.53,0.81,1.95,46765028,125.45025686843421,122.09517834799601,126.04857142857142,125.31285714285715,125.37,130.00196450914683
2015-03-31,125.36411157032376,1.8224404551003397,125.23658825117941,-1.94,124.43,141.7026894488528,72.63289007182347,292.0813968257047,239.142492955034,112.29892088147054,168.23566778905067,126.49,124.35,0.12752331914434478,126.09,-1.54,0.72,1.69,41524877,124.77008562281141,122.18178575646598,125.82666666666667,125.08142857142857,123.43,129.47154757686735
2015-04-01,125.18963286719703,1.7142695242758215,125.16202615849946,-0.2,124.23,141.96743004140745,72.95478525465047,291.99345915198484,238.70834676533397,113.09582195999828,167.55721603422538,125.12,123.1,0.027606708697575755,124.82,-0.16,0.7,1.62,40281311,124.41002854093715,122.15336571335314,125.58190476190478,124.6557142857143,123.23,129.01044381045642
2015-04-02,125.20815088762826,1.6998280878303098,125.1729871837958,1.08,125.31,142.17244200289687,73.28870417606481,291.9054214067864,238.27455467669037,113.91939038125652,166.8804978158374,125.56,124.19,0.03516370383246681,125.03,0.87,0.56,1.1,32025449,125.01000951364573,122.02843906243463,125.42809523809525,124.45857142857142,124.31,128.82775141375586
2015-04-06,125.53766613568547,1.7360348049408965,125.3342473924035,2.04,127.35,142.3179490535231,73.63444099835124,291.81728381703977,237.84111968453558,114.7675334809507,166.20552095485291,127.51,124.33,0.20341874328197207,124.47,1.63,0.64,2.54,36810662,126.57000317121525,122.00221610440391,125.47428571428571,125.02571428571427,126.35,128.9463553241675
2015-04-07,125.61033288404155,1.697662170152349,125.38430314111436,-1.34,126.01,142.40437495221877,73.9917884276529,291.7290466097356,237.40804477979506,115.63810465201726,165.53229323959232,128.12,125.98,0.2260297429271958,127.64,-1.05,0.6,1.68,34783598,126.19666772373841,122.0508661358858,125.4461904761905,125.27857142857144,125.01,128.8415148164952
2015-04-08,125.60874320957363,1.6873687868730862,125.40028068621699,-0.41,125.6,142.43233965260586,74.36053776422229,291.6407100119226,236.9753329488601,116.52890889522793,164.86082242560232,126.4,124.97,0.20846252335664417,125.85,-0.33,0.64,1.13,37155299,125.79888924124613,122.00050052149193,125.3752380952381,125.61428571428573,124.6,128.74997566898426
2015-04-09,125.75509040810076,1.5283526569366614,125.48618582057128,0.96,126.56,142.4026547941458,74.74047895289335,291.55227425070785,236.54298717356156,117.43770844944227,164.1911162355303,126.58,124.66,0.26890458752947666,125.85,0.76,0.56,1.53,32051764,126.30629641374871,122.41424706707905,125.47095238095237,125.64142857142858,125.56,128.52765769482568
2015-04-10,125.96199957608526,1.5352952747947044,125.60572761164006,0.54,127.1,142.31631855145883,75.1314006337605,291.46373955325606,236.11101043114394,118.36222848788844,163.5231823589985,127.21,125.26,0.3562719644451988,125.95,0.43,0.69,1.54,40006020,126.83543213791624,122.63179040279154,125.70238095238095,126.02285714285713,126.1,128.77297150197035
2015-04-13,126.09861502591829,1.4593490804811045,125.69789593670376,-0.25,126.85,142.17450986687928,75.53309019305213,291.3751061467885,235.6794056942388,119.30016286677315,162.85702845247928,128.57,126.61,0.40071908921453314,128.37,-0.2,0.62,1.54,35920646,126.84514404597208,122.89796850570447,125.81666666666668,126.39714285714285,125.85,128.7353648276289
2015-04-14,126.12959732962317,1.44273716531268,125.74249623768866,-0.55,126.3,141.97858209330246,75.9453338141872,291.2863742585825,235.24817593083836,120.24917991248623,162.1926621391708,127.29,125.91,0.38710109193451103,127.0,-0.43,0.44,1.09,25308109,126.4817146819907,123.06262090746988,125.94809523809523,126.53857142857143,125.3,128.8335695687206
2015-04-15,126.22812081737344,1.433708754012618,125.8186076274895,0.47,126.77,141.7300560762414,76.36791652900209,291.19754411597137,234.8173241042699,121.20692823364382,161.53009100887334,127.13,126.01,0.40951318988393837,126.41,0.37,0.5,0.89,28723069,126.6739048939969,123.16734439673667,126.03476190476191,126.4557142857143,125.77,128.90217941278715
2015-04-16,126.21917915316213,1.307672098673309,125.84463669211992,-0.6,126.17,141.43061270576678,76.80062226913505,291.1086159463424,234.3868531731691,122.17104254424179,160.86932261786666,127.1,126.11,0.37454246104221056,126.28,-0.47,0.48,0.78,27820704,126.33796829799898,123.37798913598672,125.99333333333334,126.47857142857143,125.17,128.60867753067996
2015-04-17,125.99315159113719,1.2718362199122855,125.76355249270364,-1.42,124.75,141.0820849706275,77.24323391755645,291.01958997713774,233.9567660914544,123.13914948423688,160.21036448878738,126.14,124.46,0.2295990984335532,125.55,-1.13,0.89,1.33,51200870,125.27932276599967,123.27108946493733,125.81476190476191,126.35714285714286,123.75,128.35843434458647
2015-04-20,126.24035903865455,1.3378115482763333,125.89958564139225,2.85,127.6,140.686449548345,77.69553336023198,290.93046643585274,233.52706580830056,124.10887342395702,159.5532241105078,128.12,125.17,0.3407733972622964,125.57,2.28,0.81,2.36,46904457,126.82644092199989,123.14437690344732,125.82,126.50571428571429,126.6,128.49562309655266
2015-04-21,126.34338072501538,1.3228687931781957,125.97443114943728,-0.69,126.91,140.24581796643355,78.15730153790635,290.8412455500354,233.09775526811316,125.07784223885372,158.89790893801464,128.2,126.67,0.3689495755780996,128.1,-0.54,0.56,1.2,32151426,126.88214697399997,123.215214794596,125.86095238095238,126.47857142857143,125.91,128.50668996730877
2015-04-22,126.69362984424379,1.4554579679935575,126.17039921244194,1.71,128.62,139.7624273711301,78.62831849799547,290.7519275472862,232.6688374105025,126.04369304125491,158.24442639228906,128.87,126.32,0.5232306318018516,126.99,1.35,0.65,2.01,37353142,128.04071565799998,123.0171793021081,125.92809523809522,126.73142857142857,127.62,128.83901117408234
2015-04-23,127.15153294512935,1.5603456944114569,126.4296289004092,1.05,129.67,139.23863094108833,79.1083634465738,290.6625126552568,232.24031517025762,127.0040778559436,157.592783860187,130.42,128.14,0.7219040447201479,128.3,0.82,0.79,1.77,45364469,129.12690521933334,122.94930861117707,126.07,127.21285714285715,128.67,129.1906913888229
2015-04-24,127.6328355689556,1.7348631833705352,126.71484157445296,0.61,130.28,138.6768879844423,79.59721480044573,290.57300110165,231.8121914773208,127.9566692265976,156.94298869432035,130.63,129.23,0.9179939945026376,130.49,0.47,0.75,1.08,43082986,129.8956350731111,122.92884506183036,126.39857142857143,127.71428571428571,129.28,129.8682977953125
2015-04-27,128.4047070198855,2.0507386991962466,127.15448293930831,2.37,132.65,138.07975375842662,80.09465023928693,290.4833931142185,231.38446925676155,128.89916574034785,156.29504821293872,133.13,131.15,1.2502240805771976,132.31,1.82,1.39,1.52,80014663,131.73187835770372,122.69757022065514,126.79904761904763,128.64000000000001,131.65,130.90052501744012
2015-04-28,128.73629055528775,2.1945012625486586,127.40674346232251,-2.09,130.56,137.44986905139322,80.60044675784441,290.3936889207646,230.9571514287511,129.8292974579796,155.64896969981194,134.54,129.57,1.3295470929652424,134.45,-1.58,2.06,3.75,118453393,130.95062611923458,122.75814033204556,127.14714285714287,129.47,129.56,131.5361453822402
2015-04-29,128.721476623705,2.1167658428442415,127.49809579844677,-1.92,128.64,136.78994956755307,81.11438071818249,290.3038887491395,230.53024090853702,130.74483123758083,155.00476040411343,131.59,128.3,1.223380825258232,130.16,-1.47,1.02,2.52,58838154,129.4102087064115,123.02170640954961,127.2552380952381,129.6185714285714,127.63999999999999,131.4887697809266
2015-04-30,128.17201868159654,2.053379435739075,127.32416277633962,-3.49,125.15,136.10277515511956,81.63622790196169,290.2139928272426,230.10374060641695,131.64357593975777,154.36242754030366,127.88,124.58,0.847855905256921,127.5,-2.71,1.43,2.57,82218415,126.57006956880385,123.18276493804565,127.2895238095238,129.36714285714285,124.15,131.39628268100196
2015-05-01,128.29170811519705,2.015381575927767,127.44459516327743,3.8,128.95,135.39117891872507,82.16576356273907,290.12400138302064,229.6776534277138,132.52338750287635,153.72197828801518,130.13,125.3,0.8471129519196268,126.1,3.04,0.99,3.86,56985694,128.15668985626795,123.48352256243017,127.5142857142857,129.4142857142857,127.94999999999999,131.54504886614123
2015-05-04,128.35452225132056,2.0282701994191945,127.53758811414576,-0.25,128.7,134.65803625702742,82.70276247827623,290.0339146444674,229.25198227274984,133.38217387715036,153.08341979193742,130.57,128.26,0.8169341371747976,129.5,-0.19,0.88,1.79,50694608,128.51889661875597,123.6191738868759,127.67571428571429,129.2757142857143,127.69999999999999,131.7322546845527
2015-05-05,127.96151882804045,2.037956342634356,127.40887788346829,-2.9,125.8,133.90625386632024,83.24699900284443,289.9437328396228,228.82673003682166,134.21789980678528,152.44675916170297,128.45,125.78,0.5526409445721612,128.15,-2.25,0.85,2.07,48842861,126.70629887291865,123.52599207663604,127.60190476190476,128.6357142857143,124.8,131.67781744717348
2015-05-06,127.50743900834192,2.0736304298854393,127.2311832254336,-0.79,125.01,133.13875875070974,83.79824711951241,289.85345619657227,228.40189961017455,135.02859144979726,151.8120034717743,126.75,123.36,0.2762557829083221,126.56,-0.63,1.25,2.69,71773614,125.57543295763956,123.40702485451483,127.55428571428571,127.5442857142857,124.01,131.70154657405658
2015-05-07,127.15860223782778,2.130444480868469,127.08368817169777,0.23,125.24,132.35848727902842,84.35628049240555,289.7630849434462,227.9774938779773,135.81234082555736,151.17915976133068,126.08,124.02,0.07491406613000606,124.77,0.18,0.74,1.65,42348847,125.35181098587985,123.2762538954059,127.53714285714284,126.78428571428572,124.24,131.79803181887976
2015-05-08,127.21420189354657,2.127469710776951,127.11600756638683,2.28,127.52,131.56837432811497,84.92087251892418,289.672619308419,227.553515720297,136.5673100805681,150.54823503415668,127.62,126.11,0.09819432715974585,126.68,1.82,0.96,1.21,55529272,126.79727032862661,123.32791772130324,127.58285714285714,126.62428571428572,126.52,131.83779656441104
2015-05-11,127.0766323714625,2.1406552739412334,127.05704404295076,-1.2,126.32,130.7713425514148,85.49179638190827,289.5820595197089,227.12996801207396,137.29173556344526,149.91923625853062,127.56,125.62,0.019588328511730424,127.39,-0.94,0.72,1.52,41477605,126.4790901095422,123.26440373783181,127.54571428571428,126.79142857142857,125.32,131.82702483359674
2015-05-12,126.88945816046827,2.1567086892470098,126.9683741138433,-0.46,125.86,129.97029181104216,86.06882510173608,289.49140580557685,226.7068536230963,137.98393170057867,149.29217036711424,126.88,124.82,-0.07891595337503077,125.6,-0.36,0.82,1.63,47108261,126.06636336984741,123.18515405007741,127.49857142857144,126.35,124.86,131.81198880706546
2015-05-13,126.75415690501161,2.1779238669599317,126.89738343874379,0.15,126.01,129.1680888104976,86.65173158834483,289.4006583943261,226.28417541797532,138.6422946644436,148.66704425684264,127.19,125.87,-0.1432265337321752,126.15,0.12,0.6,1.05,34288330,126.02878778994913,123.12891417084204,127.4847619047619,125.96571428571428,125.01,131.84060963868177
2015-05-14,127.09197891962519,2.17590749410556,127.04942910994795,2.94,128.95,128.36755696416554,87.24028869316135,289.30981751430147,225.86193625612003,139.26530582706852,148.0438647888155,128.95,127.16,0.04254980967724009,127.41,2.33,0.77,1.42,44176463,127.9762625966497,123.2367564403603,127.58857142857141,126.41571428571429,127.94999999999999,131.94038641678253
2015-05-15,127.3470590858367,2.07593853264614,127.1753973240259,-0.2,128.75,127.57146653851638,87.83426926092933,289.2188833938886,225.44013899171262,139.85153499169843,147.42263878818827,129.49,128.21,0.17166176181081028,129.07,-0.16,0.66,0.99,37816314,128.49208753221657,123.55955150613627,127.71142857142856,126.95,127.75,131.86330563672084
2015-05-18,127.78443461109259,2.1387327782094845,127.3987012259499,1.44,130.19,126.78252509862803,88.43344618142294,289.1278562615135,225.01878647368338,140.39964339624808,146.8033730440648,130.72,128.36,0.38573338514268585,128.38,1.12,0.86,1.83,49831842,129.62402917740553,123.6930106340572,127.97047619047618,127.65714285714284,129.19,132.24794174689515
2015-05-19,128.13606005553987,2.17130108987741,127.59657520921286,-0.12,130.07,126.00336829221516,89.03759244103257,289.0367363456417,224.59788154568602,140.90838648270451,146.18607430939022,130.88,129.64,0.5394848463270137,130.69,-0.09,0.77,0.95,44273523,129.92134305913518,123.74549305834041,128.08809523809524,128.02142857142857,129.07,132.43069741785007
2015-05-20,128.43974312391836,2.2135355743000864,127.78275482334526,0.04,130.11,125.23655100182393,89.64648117421225,288.94552387477773,224.1774270460725,141.37661642721466,145.57074930084462,130.98,129.34,0.6569883005731043,130.0,0.03,0.62,1.26,35942565,130.0471143530451,123.81340504187601,128.2404761904762,128.56285714285713,129.11,132.66754733907635
2015-05-21,128.89362879716168,2.3043251670573275,128.04995816976412,1.28,131.39,124.48453889421982,90.25988571477623,288.85421907746434,223.75742580786905,141.80328442617773,144.95740469873778,131.63,129.83,0.8436706273975574,130.07,0.98,0.68,1.38,39297340,130.94237145101502,123.7637306182663,128.37238095238095,129.35285714285715,130.39,132.9810312864956
2015-05-22,129.45460898221373,2.4565304484077517,128.3825538608927,1.15,132.54,123.74970039427151,90.8775796470319,288.76282218228187,223.33788065875095,142.187442734257,144.34604714690414,132.97,131.4,1.0720551213210285,131.6,0.88,0.78,1.19,45079070,132.00745715033835,123.59598672223213,128.50904761904764,130.28571428571428,131.54,133.42210851586313
2015-05-26,129.48005375418086,2.268170837749692,128.4742165378636,-2.92,129.62,123.03429910882856,91.49933685673842,288.6713334178477,222.9187944210179,142.52824645082518,143.73668325259848,132.91,129.12,1.0058372163172464,132.6,-2.2,1.14,2.86,65519215,130.4158190501128,123.94127737211966,128.47761904761904,130.38142857142856,128.62,133.01396072311843
2015-05-27,129.87389163815303,2.3687618355225952,128.73834864617,2.42,132.04,122.3404867241976,92.124931581879,288.57975301281544,222.50016991157008,142.82495505196312,143.12931958639322,132.26,130.05,1.1355429919830158,130.34,1.87,0.79,1.7,45563271,131.4986063500376,123.7110477575262,128.4485714285714,130.85142857142858,131.04,133.18609509961658
2015-05-28,130.16713907843717,2.4904174246935487,128.96365615386114,-0.26,131.78,121.67029639886857,92.75413846323369,288.48808119587426,222.08200994188294,143.07693366574028,142.5239626820751,131.95,131.1,1.2034829245760363,131.86,-0.2,0.53,0.64,30638331,131.6862021166792,123.52583181727957,128.50666666666666,131.07857142857142,130.78,133.48750151605375
2015-05-29,130.19065614329298,2.390715099307812,129.06412606838995,-1.46,130.32,121.02563667111647,93.38673259474288,288.3963181957484,221.6643173179835,143.28365408911773,141.92061903654377,131.45,129.9,1.1265300749030303,131.23,-1.11,0.81,1.18,46672858,130.77540070555972,123.80523646805105,128.58666666666667,131.1142857142857,129.32,133.3680968652823
2015-06-01,130.24286289047868,2.423259820931769,129.1727093225833,0.21,130.53,120.40828589902743,94.02248957364839,288.3044642411965,221.24709484042558,143.4446955454261,141.31929510971037,131.39,130.05,1.0701535678953746,131.2,0.16,0.55,1.03,31951288,130.61180023518656,123.99633750099359,128.84285714285713,131.17428571428573,129.53,133.68937678472068
2015-06-02,130.19934552271272,2.435843040435234,129.23102715054011,-0.57,129.96,119.81988724837464,94.6611855504013,288.21251956101077,220.83034530426562,143.5597451819846,140.71999732439713,130.65,129.32,0.9683183721726039,129.86,-0.44,0.58,1.02,33548717,130.17726674506218,124.01926630008191,128.89095238095237,130.97,128.96,133.76263846182283
2015-06-03,130.19329236537232,2.336845095817533,129.29983995420383,0.2,130.16,119.26194424160086,95.30259727832453,288.12048438401627,220.41407149903844,143.62859830803552,140.12273206623772,130.94,129.9,0.8934524111684823,130.66,0.15,0.54,0.8,30856938,130.1657555816874,124.28678599884113,128.9604761904762,130.63000000000002,129.16,133.63416638211126
2015-06-04,130.06509353993042,2.127371494480884,129.30429625389243,-0.8,129.36,118.73581687897317,95.9465021630193,288.0283589390706,219.99827620873313,143.65115837377803,139.5275056835783,130.58,128.91,0.7607972860379846,129.58,-0.61,0.66,1.28,38191860,129.62858519389582,124.87525701103823,129.13,130.59285714285716,128.36,133.38474298896176
2015-06-05,129.8473868414796,1.9070569090817755,129.25582986471522,-0.71,128.65,118.24271834075044,96.59267831150356,287.9361434550629,219.5829622117691,143.62743669188373,138.93432448737923,129.69,128.36,0.591556976764366,129.5,-0.55,0.61,1.03,35243828,128.97619506463195,125.4892195151698,129.30333333333334,130.10857142857145,127.65,133.1174471514969
2015-06-08,129.53240425048273,1.8926797353995923,129.14799061547706,-0.85,127.8,117.7837122769787,97.24090458107142,287.84383816091355,219.1681322809717,143.55755190347847,138.3431947511176,129.21,126.83,0.3844136350056715,128.9,-0.66,0.91,1.85,52527641,128.19206502154398,125.63987862443894,129.42523809523811,129.54,126.8,133.2105975660373
2015-06-09,129.20741898117768,1.8089091658415954,129.0199913106269,-0.38,127.42,117.35971068928055,97.89096062786223,287.75144328557303,218.75378918354852,143.44172919115925,137.75412271069075,128.08,125.62,0.18742767055078957,126.7,-0.3,0.97,1.92,55746184,127.67735500718133,125.802657858793,129.4204761904762,129.1257142857143,126.42,133.0382945221594
2015-06-10,129.15704683022727,1.5959431304179716,129.00962158391377,1.46,128.88,116.9714724067739,98.5426269551281,287.65895905802165,218.33993568106547,143.28029924219604,137.16711456431977,129.34,127.85,0.14742524631350307,127.92,1.15,0.68,1.17,38898205,128.47911833572712,126.350494691545,129.54238095238094,128.89000000000001,127.88,132.73426721321687
2015-06-11,129.06980885634616,1.3676736882871912,128.97853850362387,-0.29,128.59,116.61960215602353,99.1956849611893,287.56638570726875,217.92657452942268,143.07369696564118,136.58217647245473,130.18,128.47,0.09127035272229023,129.18,-0.23,0.61,1.33,35080002,128.55303944524238,126.93703357580655,129.67238095238093,128.6942857142857,127.59,132.40772832895533
2015-06-12,128.77753057075444,1.4827722087011843,128.8445726885406,-1.42,127.17,116.30455022272032,99.84991698706605,287.4737234623521,217.51370847883123,142.8224599676259,135.99931455768007,128.33,127.11,-0.06704211778617264,128.18,-1.1,0.64,0.95,36697451,127.63101314841413,126.76207463021667,129.72761904761904,128.2671428571429,126.17,132.6931634650214
2015-06-15,128.49175663679222,1.6005837756571633,128.70201174864872,-0.25,126.92,116.02661270060088,100.50510636377628,287.3809725523372,217.10134027378896,142.52722678967098,135.41853490462083,127.24,125.71,-0.21025511185649748,126.1,-0.2,0.69,1.2,39646000,127.15700438280471,126.42978482963805,129.63095238095238,127.91857142857143,125.92,132.8321199322667
2015-06-16,128.35456330805496,1.6603819318878243,128.6203812487488,0.68,127.6,115.78593232096763,101.16103745928768,287.2881332063165,216.68947265305684,142.18873491536974,134.8398435598494,127.85,126.37,-0.2658179406938359,127.03,0.54,0.54,1.17,31313044,127.45233479426822,126.25542661241482,129.57619047619048,127.76857142857143,126.6,132.89695433996613
2015-06-17,128.19232279912342,1.728461744397411,128.52257523032296,-0.3,127.3,115.5824998540668,101.81749572511565,287.19520565340895,216.27810834963574,141.80781855132253,134.2632465317939,127.88,126.74,-0.33025243119953984,127.72,-0.24,0.57,0.89,32670853,127.35077826475607,125.98164793977661,129.43857142857144,127.69714285714285,126.3,132.89549491736625
2015-06-18,128.13965775310442,1.753773075926808,128.47275484289162,0.55,127.85,115.41615607151783,102.47426774255352,287.10219012275934,215.86725009074246,141.3854061887006,133.68874979064609,128.31,127.22,-0.3330970897872021,127.23,0.43,0.61,0.86,35211674,127.68359275491868,125.82531099100352,129.33285714285714,127.75857142857144,126.85,132.84040329471074
2015-06-19,127.90278732954988,1.7793537418649534,128.33403226193667,-1.25,126.6,115.2865942569909,103.13114126852713,287.0090868435375,215.45690059778673,140.92251795230362,133.11635926827108,127.82,126.4,-0.4312449323867895,127.71,-0.98,0.85,1.11,49048480,126.96119758497288,125.60700680198437,129.16571428571427,127.43285714285716,125.6,132.72442176944418
2015-06-22,127.85774312500374,1.6039182292305891,128.28040024253394,1.01,127.61,115.19336325038788,103.78790528106222,286.9158960449376,215.04706258634752,140.42026274444063,132.5460808581172,128.06,127.08,-0.42265711753020696,127.49,0.8,0.59,0.77,33799604,127.39373252832429,125.77787782725309,128.98571428571427,127.29285714285713,126.61,132.19355074417544
2015-06-23,127.73039802884931,1.639079572184775,128.18777800234625,-0.58,127.03,115.13587100891337,104.44435002435448,286.8226179561777,214.6377387661496,139.8798351914122,131.97792041512665,127.61,126.88,-0.45737997349694126,127.48,-0.45,0.52,0.57,29950032,127.1512441761081,125.44517418896378,128.72333333333333,127.27285714285713,126.03,132.00149247770287
2015-06-24,127.7995675628725,1.437265221745236,128.1872018540243,1.15,128.18,115.11338866663436,105.1002670534327,286.72925280649895,214.2289318410405,139.30251240079826,131.41188375564747,129.8,127.12,-0.38763429115179804,127.21,0.91,0.95,2.11,54924245,127.83708139203604,125.78023146127143,128.6547619047619,127.45285714285714,127.18,131.52929234825237
