epoch,lossD,lossG,lossG+lossD,step,test_RMSE,val_RMSE,val_loss
65,0.4760259985923767,0.2246023714542389,0.700628399848938,3982,,,
65,0.4995476007461548,0.216090127825737,0.715637743473053,3983,,,
65,0.4865436851978302,0.22380557656288147,0.7103492617607117,3984,,,
65,0.46203070878982544,0.24458782374858856,0.7066185474395752,3985,,,
65,0.4586998522281647,0.2514663338661194,0.7101662158966064,3986,,,
65,0.4227060079574585,0.3450319170951843,0.7677379250526428,3987,,,
65,0.4093632102012634,0.3766692578792572,0.7860324382781982,3988,,,
65,0.39995482563972473,0.4249667525291443,0.8249216079711914,3989,,,
65,0.4668196439743042,0.3992408514022827,0.8660604953765869,3990,,,
65,0.471281498670578,0.450858473777771,0.9221400022506714,3991,,,
65,0.4730798006057739,0.35720717906951904,0.830286979675293,3992,,,
65,0.47325998544692993,0.32100144028663635,0.7942614555358887,3993,,,
65,0.45070746541023254,0.28447720408439636,0.7351846694946289,3994,,,
65,0.47677913308143616,0.2259846329689026,0.7027637958526611,3995,,,
65,0.48374807834625244,0.2098991423845291,0.6936472058296204,3996,,,
65,0.4894472062587738,0.22220295667648315,0.7116501331329346,3997,,,
65,0.4563319683074951,0.2517583966255188,0.7080903649330139,3998,,,
65,0.4432513117790222,0.27206259965896606,0.7153139114379883,3999,,,
65,0.3976438045501709,0.3778844475746155,0.7755282521247864,4000,,,
65,0.438266396522522,0.3840101361274719,0.8222765326499939,4001,,,
65,0.450229287147522,0.39373335242271423,0.8439626693725586,4002,,,
65,0.4467953145503998,0.47348880767822266,0.9202841520309448,4003,,,
65,0.4716407060623169,0.39959484338760376,0.8712355494499207,4004,,,
65,0.4767654538154602,0.3447260856628418,0.821491539478302,4005,,,
65,0.4791448712348938,0.2703746557235718,0.7495195269584656,4006,,,
65,0.4039464592933655,0.2989136874675751,0.7028601169586182,4007,,,
65,0.4573749303817749,0.2771115303039551,0.73448646068573,4008,,,
65,0.4843962788581848,0.19255147874355316,0.6769477725028992,4009,,,
65,0.4668128192424774,0.23357075452804565,0.7003835439682007,4010,,,
65,0.4807423949241638,0.21794462203979492,0.6986870169639587,4011,,,
65,0.44973212480545044,0.2837873101234436,0.733519434928894,4012,,,
65,0.4114723801612854,0.348411500453949,0.7598838806152344,4013,,,
65,0.41817542910575867,0.39800629019737244,0.8161817193031311,4014,,,
65,0.43275880813598633,0.43063679337501526,0.8633955717086792,4015,,,
65,0.43128883838653564,0.4038972854614258,0.8351861238479614,4016,,,
65,0.4621139168739319,0.3951616883277893,0.8572756052017212,4017,,,
65,0.48953771591186523,0.31524306535720825,0.8047807812690735,4018,,,
65,0.516220211982727,0.2349555641412735,0.7511757612228394,4019,,,
65,0.5163470506668091,0.24267953634262085,0.7590265870094299,4020,,,
65,0.4721720218658447,0.2250138521194458,0.6971858739852905,4021,,,
65,0.5054879188537598,0.18870210647583008,0.6941900253295898,4022,,,
65,0.455872118473053,0.26584312319755554,0.7217152118682861,4023,,,
65,0.43726643919944763,0.30672013759613037,0.7439866065979004,4024,,,
65,0.44389259815216064,0.3298465609550476,0.7737391591072083,4025,,,
65,,,,4025,,12.501653671264648,9.321776815340854e-06
66,0.4172547459602356,0.49799078702926636,0.915245532989502,4026,,,
66,0.47452718019485474,0.41374629735946655,0.8882734775543213,4027,,,
66,0.4575589597225189,0.4578986167907715,0.9154576063156128,4028,,,
66,0.43847402930259705,0.40269261598587036,0.841166615486145,4029,,,
66,0.4510529637336731,0.3190465569496155,0.7700995206832886,4030,,,
66,0.47163328528404236,0.25329577922821045,0.7249290943145752,4031,,,
66,0.4921003580093384,0.19752201437950134,0.6896224021911621,4032,,,
66,0.4865339398384094,0.2226170003414154,0.7091509103775024,4033,,,
66,0.477983683347702,0.20545487105846405,0.6834385395050049,4034,,,
66,0.47947973012924194,0.2267075926065445,0.7061873078346252,4035,,,
66,0.4501093327999115,0.28276318311691284,0.732872486114502,4036,,,
66,0.4534981846809387,0.34716469049453735,0.8006628751754761,4037,,,
66,0.4460696578025818,0.34223419427871704,0.7883038520812988,4038,,,
66,0.5012940168380737,0.3058468699455261,0.8071408867835999,4039,,,
66,0.4893752634525299,0.27560752630233765,0.7649828195571899,4040,,,
66,0.43793508410453796,0.33750253915786743,0.775437593460083,4041,,,
66,0.4495464265346527,0.2922399044036865,0.7417863607406616,4042,,,
66,0.46456873416900635,0.2892220914363861,0.7537908554077148,4043,,,
66,0.5119041204452515,0.197605162858963,0.7095092535018921,4044,,,
66,0.47972673177719116,0.22621773183345795,0.7059444785118103,4045,,,
66,0.47579410672187805,0.24197456240653992,0.717768669128418,4046,,,
66,0.4444945454597473,0.28655749559402466,0.731052041053772,4047,,,
66,0.43615666031837463,0.3205612897872925,0.7567179203033447,4048,,,
66,0.4160645306110382,0.37836337089538574,0.7944278717041016,4049,,,
66,0.4322550892829895,0.4149939715862274,0.8472490310668945,4050,,,
66,0.4702373147010803,0.45322611927986145,0.9234634637832642,4051,,,
66,0.4844233989715576,0.49536213278770447,0.9797855615615845,4052,,,
66,0.5207860469818115,0.36370599269866943,0.884492039680481,4053,,,
66,0.4972991943359375,0.3413463830947876,0.8386455774307251,4054,,,
66,0.4933455288410187,0.283805787563324,0.777151346206665,4055,,,
66,0.5307958126068115,0.18346767127513885,0.7142634987831116,4056,,,
66,0.46506619453430176,0.2389976680278778,0.704063892364502,4057,,,
66,0.4545050263404846,0.2496507167816162,0.7041557431221008,4058,,,
66,0.41122835874557495,0.356137752532959,0.7673661112785339,4059,,,
66,0.3956136107444763,0.3951702415943146,0.7907838821411133,4060,,,
66,0.4235573709011078,0.3808763027191162,0.8044337034225464,4061,,,
66,0.39085566997528076,0.4799337089061737,0.8707894086837769,4062,,,
66,0.4240753650665283,0.5013378858566284,0.9254132509231567,4063,,,
66,0.48969072103500366,0.41489535570144653,0.9045860767364502,4064,,,
66,0.4598224461078644,0.38238629698753357,0.842208743095398,4065,,,
66,0.45628267526626587,0.2921069264411926,0.7483896017074585,4066,,,
66,0.477494478225708,0.23998820781707764,0.7174826860427856,4067,,,
66,0.45609360933303833,0.2221948206424713,0.678288459777832,4068,,,
66,0.47394660115242004,0.20039141178131104,0.6743379831314087,4069,,,
66,0.49385643005371094,0.19963794946670532,0.6934943795204163,4070,,,
66,0.5012339949607849,0.17813730239868164,0.6793712973594666,4071,,,
66,0.4759933352470398,0.21934299170970917,0.6953363418579102,4072,,,
66,0.4629550576210022,0.24367408454418182,0.7066291570663452,4073,,,
66,0.41915756464004517,0.3751497268676758,0.794307291507721,4074,,,
66,0.41466864943504333,0.37373054027557373,0.7883992195129395,4075,,,
66,0.4445935785770416,0.42767077684402466,0.8722643852233887,4076,,,
66,0.4561474621295929,0.46453016996383667,0.920677661895752,4077,,,
66,0.47407734394073486,0.38903212547302246,0.8631094694137573,4078,,,
66,0.4746112525463104,0.41390126943588257,0.8885124921798706,4079,,,
66,0.4722473919391632,0.29724299907684326,0.7694903612136841,4080,,,
66,0.47762084007263184,0.274745911359787,0.7523667812347412,4081,,,
66,0.4642186462879181,0.24904994666576385,0.7132685780525208,4082,,,
66,0.4755288362503052,0.21364790201187134,0.6891767382621765,4083,,,
66,0.49361538887023926,0.18773451447486877,0.6813498735427856,4084,,,
66,0.4763789176940918,0.2172781229019165,0.6936570405960083,4085,,,
66,0.47664257884025574,0.27476057410240173,0.7514031529426575,4086,,,
66,,,,4086,,13.330099105834961,1.0598161679808982e-05
67,0.4634625017642975,0.26595115661621094,0.729413628578186,4087,,,
67,0.4112599492073059,0.39619213342666626,0.8074520826339722,4088,,,
67,0.41336551308631897,0.4247819185256958,0.8381474018096924,4089,,,
67,0.4449104070663452,0.3875907063484192,0.8325011134147644,4090,,,
67,0.47114551067352295,0.39094725251197815,0.8620927333831787,4091,,,
67,0.48529258370399475,0.3131295144557953,0.79842209815979,4092,,,
67,0.4698900580406189,0.3108234107494354,0.7807134389877319,4093,,,
67,0.4483128786087036,0.30801117420196533,0.756324052810669,4094,,,
67,0.47938424348831177,0.2411266416311264,0.7205109000205994,4095,,,
67,0.5105057954788208,0.17986273765563965,0.6903685331344604,4096,,,
67,0.4811142683029175,0.2051030397415161,0.6862173080444336,4097,,,
67,0.5017493963241577,0.1781865656375885,0.6799359321594238,4098,,,
67,0.5066045522689819,0.1758107841014862,0.6824153661727905,4099,,,
67,0.46892330050468445,0.23218894004821777,0.7011122703552246,4100,,,
67,0.4687589108943939,0.24156123399734497,0.7103201150894165,4101,,,
67,0.43413305282592773,0.3018496036529541,0.7359826564788818,4102,,,
67,0.4587002098560333,0.35741180181503296,0.8161120414733887,4103,,,
67,0.41910475492477417,0.39001062512397766,0.8091154098510742,4104,,,
67,0.4262164831161499,0.39466774463653564,0.8208842277526855,4105,,,
67,0.42129120230674744,0.46584969758987427,0.8871408700942993,4106,,,
67,0.4838325083255768,0.3601551949977875,0.8439877033233643,4107,,,
67,0.44645822048187256,0.3726631999015808,0.8191214203834534,4108,,,
67,0.4585452079772949,0.33146411180496216,0.7900093197822571,4109,,,
67,0.4731632173061371,0.2732842266559601,0.7464474439620972,4110,,,
67,0.4508354067802429,0.25653553009033203,0.707370936870575,4111,,,
67,0.45766881108283997,0.2277260720729828,0.6853948831558228,4112,,,
67,0.4763978123664856,0.20922431349754333,0.6856220960617065,4113,,,
67,0.48799607157707214,0.20484985411167145,0.6928459405899048,4114,,,
67,0.5027797222137451,0.19022586941719055,0.6930055618286133,4115,,,
67,0.45101839303970337,0.25539320707321167,0.706411600112915,4116,,,
67,0.431631475687027,0.305799663066864,0.7374311685562134,4117,,,
67,0.4422999918460846,0.2994017004966736,0.7417017221450806,4118,,,
67,0.4273812770843506,0.3570491075515747,0.7844303846359253,4119,,,
67,0.4034903049468994,0.41155290603637695,0.8150432109832764,4120,,,
67,0.4340612292289734,0.4072573184967041,0.8413185477256775,4121,,,
67,0.5021156072616577,0.3862295150756836,0.8883451223373413,4122,,,
67,0.4834696054458618,0.37682032585144043,0.8602899312973022,4123,,,
67,0.4353037178516388,0.34765124320983887,0.7829549312591553,4124,,,
67,0.5002914667129517,0.2463972568511963,0.746688723564148,4125,,,
67,0.5147620439529419,0.20720800757408142,0.7219700813293457,4126,,,
67,0.525932252407074,0.19160610437393188,0.7175383567810059,4127,,,
67,0.495299756526947,0.21435494720935822,0.709654688835144,4128,,,
67,0.493951678276062,0.19749383628368378,0.691445529460907,4129,,,
67,0.4828193187713623,0.21021881699562073,0.6930381059646606,4130,,,
67,0.472849041223526,0.2342420220375061,0.7070910930633545,4131,,,
67,0.42151206731796265,0.3456112742424011,0.7671233415603638,4132,,,
67,0.4260099530220032,0.36392489075660706,0.7899348735809326,4133,,,
67,0.4173707067966461,0.4254101514816284,0.8427808284759521,4134,,,
67,0.4351460337638855,0.5124266147613525,0.947572648525238,4135,,,
67,0.47812795639038086,0.4526928961277008,0.9308208227157593,4136,,,
67,0.4473802149295807,0.4234335124492645,0.8708137273788452,4137,,,
67,0.5096149444580078,0.36236628890037537,0.8719812631607056,4138,,,
67,0.44498923420906067,0.3023231625556946,0.7473124265670776,4139,,,
67,0.4794677793979645,0.2883787453174591,0.7678465247154236,4140,,,
67,0.5256736874580383,0.18573889136314392,0.7114125490188599,4141,,,
67,0.48754334449768066,0.19080546498298645,0.6783487796783447,4142,,,
67,0.49899473786354065,0.18470528721809387,0.6837000250816345,4143,,,
67,0.49166786670684814,0.1918487250804901,0.6835166215896606,4144,,,
67,0.4960390031337738,0.21032193303108215,0.706360936164856,4145,,,
67,0.46415817737579346,0.2460271716117859,0.7101853489875793,4146,,,
67,0.4087258279323578,0.36455094814300537,0.7732768058776855,4147,,,
67,,,,4147,,14.712884902954102,1.2910987607028801e-05
68,0.41470012068748474,0.36200594902038574,0.7767060995101929,4148,,,
68,0.3948891758918762,0.4306279420852661,0.8255171179771423,4149,,,
68,0.46852225065231323,0.3972165286540985,0.8657387495040894,4150,,,
68,0.4059731364250183,0.4917724132537842,0.8977455496788025,4151,,,
68,0.44170087575912476,0.3834279775619507,0.8251288533210754,4152,,,
68,0.47633782029151917,0.36237019300460815,0.8387080430984497,4153,,,
68,0.43643826246261597,0.37220340967178345,0.8086416721343994,4154,,,
68,0.46269887685775757,0.2593868672847748,0.72208571434021,4155,,,
68,0.4937608242034912,0.20826107263565063,0.7020218968391418,4156,,,
68,0.4930252432823181,0.19578059017658234,0.6888058185577393,4157,,,
68,0.49967825412750244,0.19011184573173523,0.6897901296615601,4158,,,
68,0.4818952679634094,0.21346735954284668,0.6953626275062561,4159,,,
68,0.48477238416671753,0.21032845973968506,0.6951008439064026,4160,,,
68,0.4761478304862976,0.22358636558055878,0.6997342109680176,4161,,,
68,0.4574003219604492,0.261610746383667,0.7190110683441162,4162,,,
68,0.43621185421943665,0.32222622632980347,0.7584381103515625,4163,,,
68,0.4463707208633423,0.3431384563446045,0.7895091772079468,4164,,,
68,0.3990297317504883,0.4734131395816803,0.8724428415298462,4165,,,
68,0.4512292146682739,0.47415024042129517,0.9253794550895691,4166,,,
68,0.46665841341018677,0.40786170959472656,0.8745201230049133,4167,,,
68,0.5066952705383301,0.40071675181388855,0.907412052154541,4168,,,
68,0.44743970036506653,0.36895865201950073,0.8163983821868896,4169,,,
68,0.4802071452140808,0.26813456416130066,0.7483416795730591,4170,,,
68,0.464874804019928,0.26575636863708496,0.7306311726570129,4171,,,
68,0.4628902077674866,0.23166239261627197,0.6945526003837585,4172,,,
68,0.49372291564941406,0.18934671580791473,0.68306964635849,4173,,,
68,0.4837021231651306,0.1895519495010376,0.6732540726661682,4174,,,
68,0.4774096608161926,0.21195849776268005,0.6893681287765503,4175,,,
68,0.4760895371437073,0.21674345433712006,0.6928330063819885,4176,,,
68,0.4500417113304138,0.2568577527999878,0.7068994641304016,4177,,,
68,0.478725790977478,0.2125403881072998,0.6912661790847778,4178,,,
68,0.45514920353889465,0.25858768820762634,0.713736891746521,4179,,,
68,0.460304856300354,0.25069206953048706,0.7109969258308411,4180,,,
68,0.45549818873405457,0.26961997151374817,0.7251181602478027,4181,,,
68,0.48468017578125,0.2716114819049835,0.7562916278839111,4182,,,
68,0.4555830955505371,0.31468474864959717,0.7702678442001343,4183,,,
68,0.42962926626205444,0.35563236474990845,0.7852616310119629,4184,,,
68,0.4589763581752777,0.3842114210128784,0.8431878089904785,4185,,,
68,0.44126054644584656,0.4009159207344055,0.8421764373779297,4186,,,
68,0.482913613319397,0.3328927457332611,0.8158063888549805,4187,,,
68,0.4689912497997284,0.3402615189552307,0.8092527389526367,4188,,,
68,0.4840121865272522,0.23923379182815552,0.7232459783554077,4189,,,
68,0.5218823552131653,0.19252127408981323,0.7144036293029785,4190,,,
68,0.5039825439453125,0.21751204133033752,0.7214945554733276,4191,,,
68,0.5012848377227783,0.19532230496406555,0.6966071128845215,4192,,,
68,0.49629104137420654,0.20627838373184204,0.7025694251060486,4193,,,
68,0.47447919845581055,0.22916346788406372,0.7036426663398743,4194,,,
68,0.4864010810852051,0.22249844670295715,0.7088994979858398,4195,,,
68,0.4463445544242859,0.2987097501754761,0.745054304599762,4196,,,
68,0.39488422870635986,0.3836003839969635,0.778484582901001,4197,,,
68,0.413235604763031,0.38309556245803833,0.7963311672210693,4198,,,
68,0.4227020740509033,0.40171295404434204,0.8244150280952454,4199,,,
68,0.4452938437461853,0.4669208526611328,0.9122146964073181,4200,,,
68,0.4243437647819519,0.5140588879585266,0.9384026527404785,4201,,,
68,0.4183531701564789,0.5139337182044983,0.9322868585586548,4202,,,
68,0.43185269832611084,0.4640635550022125,0.895916223526001,4203,,,
68,0.4469106197357178,0.31954339146614075,0.7664539813995361,4204,,,
68,0.45448243618011475,0.2600613236427307,0.7145437598228455,4205,,,
68,0.43372124433517456,0.2592768371105194,0.6929980516433716,4206,,,
68,0.46351730823516846,0.22196461260318756,0.6854819059371948,4207,,,
68,0.48821136355400085,0.20731736719608307,0.6955287456512451,4208,,,
68,,,,4208,,11.734557151794434,8.212912689486984e-06
69,0.48693186044692993,0.2102927267551422,0.6972246170043945,4209,,,
69,0.4988473057746887,0.19273652136325836,0.6915838122367859,4210,,,
69,0.49688977003097534,0.19680705666542053,0.6936968564987183,4211,,,
69,0.5055989027023315,0.20024627447128296,0.7058451771736145,4212,,,
69,0.49343353509902954,0.20012712478637695,0.6935606598854065,4213,,,
69,0.4665723443031311,0.23741081357002258,0.7039831876754761,4214,,,
69,0.4761573076248169,0.22472110390663147,0.700878381729126,4215,,,
69,0.46988511085510254,0.24423573911190033,0.7141208648681641,4216,,,
69,0.43059754371643066,0.31414225697517395,0.7447397708892822,4217,,,
69,0.42907655239105225,0.3481743037700653,0.7772508859634399,4218,,,
69,0.40424007177352905,0.44156986474990845,0.8458099365234375,4219,,,
69,0.39016497135162354,0.5253713130950928,0.9155362844467163,4220,,,
69,0.4533193111419678,0.42303216457366943,0.8763514757156372,4221,,,
69,0.44161924719810486,0.4868903160095215,0.9285095930099487,4222,,,
69,0.46903276443481445,0.3403867185115814,0.8094195127487183,4223,,,
69,0.4745882749557495,0.2959497570991516,0.7705380320549011,4224,,,
69,0.48061075806617737,0.2474522888660431,0.7280630469322205,4225,,,
69,0.4529242515563965,0.2835845649242401,0.736508846282959,4226,,,
69,0.4719059467315674,0.22040238976478577,0.6923083066940308,4227,,,
69,0.4998798072338104,0.18933092057704926,0.6892107129096985,4228,,,
69,0.48479801416397095,0.21341657638549805,0.698214590549469,4229,,,
69,0.49137061834335327,0.19576790928840637,0.687138557434082,4230,,,
69,0.47911790013313293,0.22592833638191223,0.7050462365150452,4231,,,
69,0.4882608950138092,0.21618738770484924,0.7044482827186584,4232,,,
69,0.4872693419456482,0.22030454874038696,0.7075738906860352,4233,,,
69,0.4568532109260559,0.2707481384277344,0.7276013493537903,4234,,,
69,0.43802085518836975,0.31278491020202637,0.7508057355880737,4235,,,
69,0.4230472147464752,0.36479276418685913,0.7878400087356567,4236,,,
69,0.42491963505744934,0.4083631932735443,0.8332828283309937,4237,,,
69,0.3832096457481384,0.4961751401424408,0.8793847560882568,4238,,,
69,0.3833407461643219,0.5849977135658264,0.9683384895324707,4239,,,
69,0.44598332047462463,0.43945223093032837,0.8854355812072754,4240,,,
69,0.45803356170654297,0.3525583744049072,0.8105919361114502,4241,,,
69,0.4074317216873169,0.3507053256034851,0.758137047290802,4242,,,
69,0.46391114592552185,0.26532188057899475,0.7292330265045166,4243,,,
69,0.4686281383037567,0.23333260416984558,0.7019607424736023,4244,,,
69,0.4472365379333496,0.26244056224823,0.7096771001815796,4245,,,
69,0.48680955171585083,0.20780961215496063,0.6946191787719727,4246,,,
69,0.47529107332229614,0.23497113585472107,0.7102621793746948,4247,,,
69,0.48120835423469543,0.21248310804367065,0.6936914920806885,4248,,,
69,0.48968425393104553,0.21087953448295593,0.7005637884140015,4249,,,
69,0.47952020168304443,0.21837273240089417,0.6978929042816162,4250,,,
69,0.4824283719062805,0.21614539623260498,0.6985737681388855,4251,,,
69,0.4700939357280731,0.23610180616378784,0.7061957120895386,4252,,,
69,0.4589117765426636,0.27823972702026367,0.7371515035629272,4253,,,
69,0.4489668309688568,0.29728490114212036,0.7462517023086548,4254,,,
69,0.42215144634246826,0.36426424980163574,0.786415696144104,4255,,,
69,0.418113112449646,0.3806397020816803,0.7987527847290039,4256,,,
69,0.39274680614471436,0.4860438406467438,0.8787906169891357,4257,,,
69,0.4395391643047333,0.4063422679901123,0.845881462097168,4258,,,
69,0.46045488119125366,0.4442181885242462,0.9046730995178223,4259,,,
69,0.5198248028755188,0.38889604806900024,0.908720850944519,4260,,,
69,0.4454103112220764,0.3269057869911194,0.7723160982131958,4261,,,
69,0.44053393602371216,0.29718953371047974,0.7377234697341919,4262,,,
69,0.5190163850784302,0.21082255244255066,0.7298389673233032,4263,,,
69,0.47145628929138184,0.22427722811698914,0.6957335472106934,4264,,,
69,0.47152528166770935,0.23537349700927734,0.7068988084793091,4265,,,
69,0.4749223291873932,0.23484644293785095,0.7097687721252441,4266,,,
69,0.48183494806289673,0.22709734737873077,0.7089322805404663,4267,,,
69,0.4574548900127411,0.2644980251789093,0.7219529151916504,4268,,,
69,0.44506484270095825,0.29536062479019165,0.7404254674911499,4269,,,
69,,,,4269,,13.420387268066406,1.0742214726633392e-05
70,0.4708055257797241,0.25629740953445435,0.7271029353141785,4270,,,
70,0.4173577129840851,0.39432492852211,0.8116826415061951,4271,,,
70,0.41376572847366333,0.410402774810791,0.8241685032844543,4272,,,
70,0.41502469778060913,0.5312271118164062,0.9462518095970154,4273,,,
70,0.425883948802948,0.49841463565826416,0.9242985844612122,4274,,,
70,0.45637744665145874,0.41851723194122314,0.8748946785926819,4275,,,
70,0.4410080909729004,0.3764384984970093,0.8174465894699097,4276,,,
70,0.4144926965236664,0.34840720891952515,0.7628998756408691,4277,,,
70,0.45422184467315674,0.25805962085723877,0.7122814655303955,4278,,,
70,0.4540700912475586,0.27068668603897095,0.7247567772865295,4279,,,
70,0.46993836760520935,0.22810299694538116,0.6980413794517517,4280,,,
70,0.49725139141082764,0.22408312559127808,0.7213345170021057,4281,,,
70,0.47854578495025635,0.2149355113506317,0.6934813261032104,4282,,,
70,0.47609245777130127,0.22822892665863037,0.7043213844299316,4283,,,
70,0.4671878218650818,0.2399831861257553,0.7071710228919983,4284,,,
70,0.4314337372779846,0.2868131995201111,0.7182469367980957,4285,,,
70,0.4320017695426941,0.3229874074459076,0.7549891471862793,4286,,,
70,0.443254292011261,0.3323449492454529,0.7755992412567139,4287,,,
70,0.4084634482860565,0.4338582754135132,0.8423217535018921,4288,,,
70,0.3975314199924469,0.49626272916793823,0.8937941789627075,4289,,,
70,0.39575979113578796,0.495341420173645,0.8911012411117554,4290,,,
70,0.4727098345756531,0.40978455543518066,0.8824943900108337,4291,,,
70,0.47402065992355347,0.379949688911438,0.8539703488349915,4292,,,
70,0.4684438109397888,0.28262990713119507,0.7510737180709839,4293,,,
70,0.46683114767074585,0.2670378088951111,0.7338689565658569,4294,,,
70,0.4641430675983429,0.25036707520484924,0.7145101428031921,4295,,,
70,0.4967595338821411,0.2174057811498642,0.7141653299331665,4296,,,
70,0.48441213369369507,0.22259293496608734,0.7070050835609436,4297,,,
70,0.498566210269928,0.19782176613807678,0.6963880062103271,4298,,,
70,0.4525335431098938,0.2711486220359802,0.723682165145874,4299,,,
70,0.4763221740722656,0.25414979457855225,0.7304719686508179,4300,,,
70,0.4005228281021118,0.40586036443710327,0.8063831925392151,4301,,,
70,0.44470280408859253,0.3640844225883484,0.8087872266769409,4302,,,
70,0.4687116742134094,0.37376508116722107,0.8424767255783081,4303,,,
70,0.4705941379070282,0.4418979287147522,0.912492036819458,4304,,,
70,0.5004551410675049,0.40057677030563354,0.9010319113731384,4305,,,
70,0.504522442817688,0.3601466417312622,0.8646690845489502,4306,,,
70,0.482967734336853,0.30489581823349,0.787863552570343,4307,,,
70,0.45459604263305664,0.27133074402809143,0.7259267568588257,4308,,,
70,0.4843958616256714,0.2124933898448944,0.6968892812728882,4309,,,
70,0.4813463091850281,0.22854378819465637,0.7098901271820068,4310,,,
70,0.4796866178512573,0.21444866061210632,0.694135308265686,4311,,,
70,0.4830200672149658,0.24281226098537445,0.7258323431015015,4312,,,
70,0.47991693019866943,0.22175830602645874,0.7016752362251282,4313,,,
70,0.44660505652427673,0.2981621325016022,0.7447671890258789,4314,,,
70,0.41775235533714294,0.378691703081131,0.7964440584182739,4315,,,
70,0.42002224922180176,0.40857037901878357,0.8285926580429077,4316,,,
70,0.4646115303039551,0.42821168899536133,0.8928232192993164,4317,,,
70,0.4516374468803406,0.4357278645038605,0.8873653411865234,4318,,,
70,0.45301318168640137,0.4042748808860779,0.8572880625724792,4319,,,
70,0.4618535041809082,0.35356760025024414,0.8154211044311523,4320,,,
70,0.45472121238708496,0.28671517968177795,0.7414363622665405,4321,,,
70,0.48551952838897705,0.23240691423416138,0.7179264426231384,4322,,,
70,0.4725354313850403,0.24399051070213318,0.7165259122848511,4323,,,
70,0.47411471605300903,0.21288515627384186,0.6869998574256897,4324,,,
70,0.46977102756500244,0.2273404896259308,0.6971114873886108,4325,,,
70,0.4726610779762268,0.2237381935119629,0.6963992714881897,4326,,,
70,0.45952656865119934,0.25103917717933655,0.7105657458305359,4327,,,
70,0.451598584651947,0.2814486026763916,0.7330471873283386,4328,,,
70,0.42536643147468567,0.3493608236312866,0.7747272253036499,4329,,,
70,0.44547516107559204,0.35188695788383484,0.7973620891571045,4330,,,
70,,,,4330,,12.207110404968262,8.887702279025689e-06
71,0.3978806138038635,0.47764599323272705,0.8755266070365906,4331,,,
71,0.455213338136673,0.42298126220703125,0.8781945705413818,4332,,,
71,0.4305099844932556,0.5259901285171509,0.9565001130104065,4333,,,
71,0.45125001668930054,0.4386618733406067,0.8899118900299072,4334,,,
71,0.4302516579627991,0.4427095651626587,0.8729612231254578,4335,,,
71,0.41143912076950073,0.32908815145492554,0.7405272722244263,4336,,,
71,0.41621720790863037,0.2783587574958801,0.6945759654045105,4337,,,
71,0.5016342401504517,0.19892776012420654,0.7005620002746582,4338,,,
71,0.48385024070739746,0.2071782648563385,0.6910284757614136,4339,,,
71,0.48665887117385864,0.20304769277572632,0.689706563949585,4340,,,
71,0.4612993597984314,0.23913833498954773,0.7004376649856567,4341,,,
71,0.4883226454257965,0.20672711730003357,0.6950497627258301,4342,,,
71,0.45684635639190674,0.2811881899833679,0.7380345463752747,4343,,,
71,0.48655322194099426,0.2460629940032959,0.7326161861419678,4344,,,
71,0.44647616147994995,0.31589770317077637,0.7623738646507263,4345,,,
71,0.4623582661151886,0.3310616612434387,0.7934199571609497,4346,,,
71,0.4829307198524475,0.31223273277282715,0.7951634526252747,4347,,,
71,0.463028222322464,0.3403838872909546,0.8034120798110962,4348,,,
71,0.4905109405517578,0.317302405834198,0.8078133463859558,4349,,,
71,0.5026284456253052,0.24445906281471252,0.7470874786376953,4350,,,
71,0.5002676248550415,0.2528361678123474,0.7531037926673889,4351,,,
71,0.516862154006958,0.2297547161579132,0.7466168403625488,4352,,,
71,0.47692298889160156,0.21326693892478943,0.6901899576187134,4353,,,
71,0.5168948769569397,0.1868523210287094,0.7037472128868103,4354,,,
71,0.463525652885437,0.22543293237686157,0.6889585852622986,4355,,,
71,0.4651215374469757,0.24390625953674316,0.7090277671813965,4356,,,
71,0.4888248145580292,0.21260422468185425,0.701429009437561,4357,,,
71,0.4680939316749573,0.24548621475696564,0.7135801315307617,4358,,,
71,0.4705291986465454,0.25566357374191284,0.7261927723884583,4359,,,
71,0.4436824321746826,0.3203858435153961,0.7640682458877563,4360,,,
71,0.41836971044540405,0.3738914132118225,0.7922611236572266,4361,,,
71,0.42146316170692444,0.43699347972869873,0.8584566116333008,4362,,,
71,0.4524487555027008,0.42616111040115356,0.8786098957061768,4363,,,
71,0.5044085383415222,0.41530388593673706,0.9197124242782593,4364,,,
71,0.44585877656936646,0.43459552526474,0.8804543018341064,4365,,,
71,0.4891807436943054,0.36966222524642944,0.8588429689407349,4366,,,
71,0.4972166419029236,0.3705858588218689,0.8678025007247925,4367,,,
71,0.5095221996307373,0.27048468589782715,0.7800068855285645,4368,,,
71,0.47933584451675415,0.2179032266139984,0.6972390413284302,4369,,,
71,0.5115824937820435,0.19246813654899597,0.7040506601333618,4370,,,
71,0.4939380884170532,0.1944073736667633,0.6883454322814941,4371,,,
71,0.4861527681350708,0.22379764914512634,0.7099504470825195,4372,,,
71,0.48442569375038147,0.2204756736755371,0.7049013376235962,4373,,,
71,0.4537411034107208,0.2660844624042511,0.7198255658149719,4374,,,
71,0.4265821576118469,0.3342691659927368,0.7608513236045837,4375,,,
71,0.4078243374824524,0.37618356943130493,0.7840079069137573,4376,,,
71,0.4026354253292084,0.4527493119239807,0.8553847074508667,4377,,,
